id,lat,lon,clothes,shoes,cans,waste,rubbish:source,cars,fee,internet_access,payment:mastercard,payment:visa,cooking_oil,clothes,shoes,collection_times,gas_bottles,steel,stone,beverage_cartons,waste,textiles,addr:district,addr:state,payment:coins,default,industrial,building_waste,concrete,bulky_waste,name:ne,official_name:eo,ref:nuts:2,odbl,foot,maxwidth,motorcar,glass_related_recycling,electrical_related_recycling,metal_related_recycling,packaging_wastes,paper_wastes,plastic_wastes,organic_wastes,construction_wastes
2399294751,51.007546,11.0001616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399295150,51.0093603,10.9977422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403412769,50.9782272,11.3283003,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,
2403470120,51.4043918,10.4142443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2403734230,50.9871087,11.3312212,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2404120417,50.5258924,11.6538292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2405956415,51.0107108,11.0001487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405956427,51.011006,11.0009003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408747769,50.6327304,10.605811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
2410320349,51.0088547,11.0013652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410321319,51.0086977,11.0022932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415357395,51.4876232,10.7986275,no,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,yes,yes,no,no,
2416014528,50.9807486,11.3380721,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2416367052,51.1629513,11.1872093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2416677732,51.0107174,11.0025005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416677797,51.0111494,11.0018809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416677811,51.0101482,11.0029517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416881853,51.2291647,11.1309397,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2416881857,51.2474071,11.1586571,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2417740377,50.6997487,10.5657309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419842087,50.9770583,11.3246916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,
2419929956,50.9347398,11.3307442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420157787,51.0089783,11.0039184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420158777,51.0096129,11.0052997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,yes,,
2420159304,51.009412,11.0050932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428589998,51.0142573,11.0226105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2429564316,50.66581,12.2169933,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2432273830,51.0024834,11.0268076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2433941163,50.9787116,11.3239553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433941220,50.9790858,11.3215295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2449601565,51.0036206,11.0034046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449601567,51.0035345,11.003988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459205588,51.004647,11.0025495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469889156,50.9771693,11.0260723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472123302,51.0053889,11.0018516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472123372,51.0063576,11.0014359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472552213,50.7376109,10.3748995,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
2472552214,50.7386043,10.367313,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,,,
2478008388,50.4745346,10.503839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478043976,50.4400881,10.4593438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482374420,51.0063723,11.0032707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489737096,50.691866,10.4513854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500000675,50.9757975,11.0289416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2500012767,50.978333,11.0320645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2500013940,50.9798758,11.0229086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2505255984,50.967371,11.0484673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2505260937,50.9655466,11.0501206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
2505265148,50.9578421,11.0636582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2505265957,50.9559905,11.0683745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2505266249,50.9552832,11.0721335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2505266777,50.9544744,11.0751503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2505307990,50.7225694,10.4737122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505804136,50.9727477,11.3235839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507270358,50.8909346,12.09443,no,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,no,,
2509582603,51.0072971,11.0042408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509582614,51.0079705,11.0058287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510324280,50.9522789,12.3398642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2510335022,50.9819062,12.4176226,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514394358,51.0057003,11.0056574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517898178,50.9792212,12.4501268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2521940407,50.7199694,10.4718046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524879116,50.4801376,10.6406411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529438387,50.9718297,11.3264767,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533677486,50.6123456,10.7025373,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2575572341,50.6133111,10.7099983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577256176,50.6437455,12.2167689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2583486723,50.6485748,11.9473774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585194229,50.9830093,11.3181085,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,yes,,yes,
2595534276,50.8823622,11.6267139,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
2598026418,50.8806168,11.606543,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
2602241517,51.0183634,12.4387322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2610253226,50.9984539,12.4176322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2610253240,50.9995824,12.4167493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2613361396,50.9829822,11.3200749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613361499,50.9833818,11.3197326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613391951,50.9850645,11.0214948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2613962247,51.0056203,12.4275214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2616519899,50.9893037,11.0671071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2622034875,50.9973085,12.4237347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627076628,50.6946037,11.5993884,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2628520200,51.217094,10.444839,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,,no,no,no,
2640122948,50.9978529,12.4212248,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,
2640843150,50.8044241,11.6464697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2641344552,50.6778821,10.9146847,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2642688197,50.539844,11.184415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650138345,50.8168786,11.7242412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2661108237,50.900444,11.8947129,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2663829630,50.582474,11.07755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663829632,50.582524,11.077647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667641174,50.970146,11.3295052,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2667641214,50.9663951,11.3348671,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2683229791,50.7940793,12.0916933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2688435031,50.9712989,11.3227193,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2693326608,51.0026826,11.0056988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693326682,51.0028723,11.0062157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693326728,51.0030605,11.0067151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694549980,51.2805135,10.4070704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2701425880,50.9681222,11.3156075,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2701425915,50.968261,11.3140653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,
2701426032,50.9688612,11.3141432,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,
2701426096,50.9694318,11.3146814,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,
2710681908,51.1997604,10.4876152,yes,,yes,yes,,,yes,no,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,
2713795678,51.0012462,11.0053301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713910851,51.0021492,11.0045032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716746103,50.9443826,10.7008178,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2716827994,50.9495023,10.694641,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2719519499,50.8871341,10.8916006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2725329676,50.835747,11.1736754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2725329677,50.8364244,11.1708986,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790411,51.0000082,11.0074474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790931,51.0005499,11.0063496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324573,50.5228472,10.8774282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2736594664,51.212252,10.466538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738204878,50.6953482,11.6114931,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2738204978,50.6960488,11.6066434,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2738205123,50.69732,11.6140818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,
2738205139,50.6974534,11.6160428,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738205288,50.6993673,11.6100941,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752410774,50.4280316,11.8552615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410780,50.4280449,11.8552426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410785,50.428058,11.855224,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752410810,50.439051,11.862426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410814,50.4390584,11.8624408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410818,50.4390679,11.8624557,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752410823,50.439078,11.862469,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752410847,50.463461,11.504673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410850,50.4634671,11.5046454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410855,50.4634739,11.5046149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2752410859,50.4634808,11.5045839,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791622791,50.9451203,11.3915281,yes,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,
2806097409,50.5242354,10.8477127,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2811628710,51.4659727,10.8115147,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2817375201,51.209146,10.459564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2821302858,50.9136347,12.3519474,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2836147036,50.4953914,10.8559405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2836737684,50.9512178,10.6313266,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2876545126,50.5801132,11.8149074,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2909555070,50.7560577,10.7836536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2913375486,50.9698408,11.8972475,yes,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,no,no,no,no,
2913868198,50.6120455,10.6935344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915697620,50.6613376,11.0238821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2916546281,50.9820877,10.3250957,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
2917194543,50.6381563,10.6837583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919156025,51.0459837,11.4076512,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2923045142,50.9448151,10.7523133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2936009532,50.8368996,10.947079,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2938238282,50.8892519,10.5642772,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,,
2938568759,50.6079935,10.6655255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950183833,51.2164,10.4517564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2958294633,50.877226,11.808874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2961523233,50.875883,11.80868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2964279487,50.5808268,11.0039563,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,no,,yes,,,
2967111018,51.3092497,11.2472976,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968900290,50.8435314,10.9484981,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2974654800,51.063224,11.3453105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975754497,50.9877096,11.3188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2976974542,50.9890179,11.3228636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2986501888,50.567797,11.087884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2986501889,50.5678104,11.0878974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2986501891,50.5678244,11.0879114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2986501892,50.56784,11.087927,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989499547,50.9656787,10.5708313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990039576,50.2519879,10.7596573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2992826029,50.8892074,11.6108261,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,
2992845418,50.8900961,11.6097598,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,,no,,,
2994731230,51.304544,11.197139,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2996765403,50.6272132,11.0461212,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
2998842371,50.8893152,11.6120092,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,no,,,
2998845691,50.8893586,11.6122326,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,,,,,
3001900319,50.9805224,11.0134268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
3003464059,51.303253,11.2129804,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3008663140,50.5345208,10.9255365,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3009226374,50.8745966,10.9724795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,
3009226378,50.8784112,10.9732769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013802918,50.5323113,11.5118353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016114959,50.4024825,11.8200331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027678466,50.6797253,10.9161628,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,,
3031663464,50.9067848,11.8487507,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3032289684,51.4082421,10.1807826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3033224776,50.5247873,11.5268399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037143483,50.8400664,10.961378,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,
3042077434,50.8399139,10.9609355,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047959474,50.816019,10.3458277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
3048764683,50.5223775,11.5384041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054378552,51.0032997,11.0082733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063887263,50.8216914,10.9472798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069844109,50.9910726,11.3228916,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3084215142,51.3438049,11.3329526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3090509867,50.9792856,11.3432443,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3092543202,50.9742098,11.3154725,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3093660571,50.973817,11.3175304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097192235,50.3750716,10.7683084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3101138471,51.500073,10.7997649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
3101856486,50.9882522,11.3376039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,
3103963227,50.995228,11.3173308,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3103963323,50.9955848,11.3193798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,
3103963359,50.9957101,11.3166051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103963390,50.9958131,11.3141297,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3103963771,50.996542,11.3200206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103963777,50.9965702,11.312387,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3103963802,50.9966724,11.3126298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103963844,50.9968506,11.3160459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103963856,50.9969073,11.316576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103963919,50.997247,11.3159738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103963930,50.9972977,11.3164844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103964002,50.9976669,11.3162042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103964046,50.9978438,11.318029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103964235,50.9990973,11.3176928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121143225,50.9832671,11.3311606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141790520,50.975223,11.3131809,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3141792691,50.9759983,11.3109881,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,
3141792715,50.9760641,11.3106949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150173929,51.206376,10.464159,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3150475838,50.9518199,10.4091362,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,yes,yes,yes,yes
3157904235,50.6711033,12.1596313,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3174043899,50.3874698,10.659292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3174043902,50.3875594,10.6592776,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176156863,50.8833455,12.0980827,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,
3193200775,50.4560138,10.4390723,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
